business_name,category,address,city,province_state,postal_code,phone,country,source,date_scraped,region,sub_region,cities,naics_code,tax_id,employee_count,status,lead_score,enriched_date
Paso del Norte Automotriz S.A. de C.V.,Automotriz,10265 Tecnológico,Ciudad Juárez,Chihuahua,32161,656-877-1605,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302659,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,DQG107587JU,200+,Activo,85,2026-05-07T20:59:03.775525
Bóvedas Maquiladora Exportadora,Maquiladora,9937 Vista,Ciudad Juárez,Chihuahua,32246,656-196-2302,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302669,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,MRN268146VZ,200+,Activo,85,2026-05-07T20:59:03.775534
Juárez Tecnología Maquiladora,Tecnología,7174 Vista,Ciudad Juárez,Chihuahua,32410,656-391-7445,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302678,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,ZBR884488WG,51-200,Activo,85,2026-05-07T20:59:03.775551
Juárez Manufactura Industrial,Manufactura,8197 Triunfo,Ciudad Juárez,Chihuahua,32523,656-701-4628,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302684,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,AWY324465GJ,1-10,Activo,85,2026-05-07T20:59:03.775560
Juárez Tecnología S.A. de C.V.,Tecnología,3170 Vista,Ciudad Juárez,Chihuahua,32368,656-881-4863,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302690,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,DVQ284071PL,1-10,Activo,85,2026-05-07T20:59:03.775568
Juárez Comercio S.A. de C.V.,Comercio,1733 Tecnológico,Ciudad Juárez,Chihuahua,32461,656-835-8925,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302696,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,LMX142951GI,51-200,Activo,100,2026-05-07T20:59:03.775579
Juárez Agroindustria Exportadora,Agroindustria,13024 Vista,Ciudad Juárez,Chihuahua,32550,656-806-5415,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302702,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,ASU453648SY,51-200,Activo,85,2026-05-07T20:59:03.775587
Bóvedas Textiles Maquiladora,Textiles,12323 Tecnológico,Ciudad Juárez,Chihuahua,32061,656-348-5720,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302708,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,WEX677709UK,11-50,Activo,85,2026-05-07T20:59:03.775594
Bóvedas Maquiladora Exportadora,Maquiladora,3605 Vista,Ciudad Juárez,Chihuahua,32186,656-991-8155,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302715,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,HHB262429JW,11-50,Activo,85,2026-05-07T20:59:03.775601
Juárez Agroindustria S.A. de C.V.,Agroindustria,13223 Eje Vial,Ciudad Juárez,Chihuahua,32545,656-513-3533,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302720,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,AOV703077QE,1-10,Activo,85,2026-05-07T20:59:03.775609
Juárez Logística Exportadora,Logística,10532 Torres,Ciudad Juárez,Chihuahua,32241,656-406-1986,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302727,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,FNV819852SR,51-200,Activo,85,2026-05-07T20:59:03.775618
Paso del Norte Textiles S. de R.L.,Textiles,9181 Torres,Ciudad Juárez,Chihuahua,32517,656-657-1096,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302736,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,GVW328785CU,1-10,Activo,85,2026-05-07T20:59:03.775626
Border Manufactura Exportadora,Manufactura,14618 Tecnológico,Ciudad Juárez,Chihuahua,32066,656-304-2093,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302742,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,BJA363771IK,11-50,Activo,85,2026-05-07T20:59:03.775637
Benito Juárez Textiles Maquiladora,Textiles,13802 López Mateos,Ciudad Juárez,Chihuahua,32415,656-709-5953,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302748,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,TDU956641EE,11-50,Activo,85,2026-05-07T20:59:03.775645
Benito Juárez Maquiladora S.A. de C.V.,Maquiladora,7604 Triunfo,Ciudad Juárez,Chihuahua,32265,656-179-7717,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302754,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,RIE314204MZ,200+,Activo,85,2026-05-07T20:59:03.775653
Bóvedas Tecnología Exportadora,Tecnología,3230 Torres,Ciudad Juárez,Chihuahua,32005,656-643-8740,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302760,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,CSH137457IT,51-200,Activo,85,2026-05-07T20:59:03.775672
Benito Juárez Alimentos S. de R.L.,Alimentos,12480 Vista,Ciudad Juárez,Chihuahua,32353,656-266-1155,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302766,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,DBO419386BF,11-50,Activo,100,2026-05-07T20:59:03.775682
Bóvedas Textiles Exportadora,Textiles,264 Tecnológico,Ciudad Juárez,Chihuahua,32612,656-166-5204,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302772,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,EGT529319WF,11-50,Activo,85,2026-05-07T20:59:03.775694
Paso del Norte Comercio Exportadora,Comercio,4586 Torres,Ciudad Juárez,Chihuahua,32566,656-395-8576,México,Registro Público de Chihuahua,2026-05-07T20:56:56.302778,Mexico,Chihuahua,"Chihuahua City, Ciudad Juárez",,NPJ823692QB,200+,Activo,100,2026-05-07T20:59:03.775701
Scotia Retail Enterprises,Retail,2699 Blowers St,Halifax,Nova Scotia,B3J 5F6,902-782-9142,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271504,Canada,Nova Scotia,Halifax,87039,,51-200,Active,100,2026-05-07T20:59:03.775807
Scotia Construction Ltd,Construction,49 Water St,Halifax,Nova Scotia,B4J 4B5,902-843-3109,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271524,Canada,Nova Scotia,Halifax,66109,,51-200,Active,85,2026-05-07T20:59:03.775821
Halifax Technology Group,Technology,198 Barrington St,Halifax,Nova Scotia,B4J 2R4,902-745-1419,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271545,Canada,Nova Scotia,Halifax,44676,,51-200,Active,85,2026-05-07T20:59:03.775830
Nova Fishing Enterprises,Fishing,225 Spring Garden St,Halifax,Nova Scotia,B3J 6T8,902-630-4939,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271556,Canada,Nova Scotia,Halifax,38474,,1-10,Active,85,2026-05-07T20:59:03.775843
Halifax Education Inc,Education,1579 Water St,Halifax,Nova Scotia,B3J 7U2,902-608-5091,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271564,Canada,Nova Scotia,Halifax,33726,,200+,Active,85,2026-05-07T20:59:03.775851
Maritime Retail Services,Retail,474 Barrington St,Halifax,Nova Scotia,B3J 7J7,902-410-7806,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271577,Canada,Nova Scotia,Halifax,53530,,51-200,Active,100,2026-05-07T20:59:03.775858
Atlantic Professional Services Inc,Professional Services,1216 Duke St,Halifax,Nova Scotia,B4J 3B5,902-789-7650,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271585,Canada,Nova Scotia,Halifax,93624,,1-10,Active,85,2026-05-07T20:59:03.775871
Halifax Technology Inc,Technology,888 Blowers St,Halifax,Nova Scotia,B3J 7P3,902-599-7568,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271593,Canada,Nova Scotia,Halifax,60967,,1-10,Active,85,2026-05-07T20:59:03.775879
Maritime Technology Corp,Technology,401 Duke St,Halifax,Nova Scotia,B3J 4O3,902-972-8048,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271600,Canada,Nova Scotia,Halifax,74950,,1-10,Active,85,2026-05-07T20:59:03.775890
Nova Education Enterprises,Education,989 Barrington St,Halifax,Nova Scotia,B4J 8M2,902-653-3208,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271608,Canada,Nova Scotia,Halifax,21435,,51-200,Active,85,2026-05-07T20:59:03.775898
Atlantic Technology Ltd,Technology,2634 Spring Garden St,Halifax,Nova Scotia,B4J 5J6,902-642-4116,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271615,Canada,Nova Scotia,Halifax,28888,,11-50,Active,85,2026-05-07T20:59:03.775906
Nova Professional Services Inc,Professional Services,1498 Spring Garden St,Halifax,Nova Scotia,B3J 1A9,902-799-3715,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271622,Canada,Nova Scotia,Halifax,16791,,51-200,Active,85,2026-05-07T20:59:03.775915
Nova Technology Inc,Technology,1187 Duke St,Halifax,Nova Scotia,B3J 5U1,902-881-6815,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271632,Canada,Nova Scotia,Halifax,91901,,11-50,Active,85,2026-05-07T20:59:03.775923
Nova Construction Corp,Construction,2959 Barrington St,Halifax,Nova Scotia,B4J 1X8,902-752-1581,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271639,Canada,Nova Scotia,Halifax,52710,,11-50,Active,85,2026-05-07T20:59:03.775937
Nova Tourism Services,Tourism,2980 Barrington St,Halifax,Nova Scotia,B4J 8Z2,902-755-8334,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271646,Canada,Nova Scotia,Halifax,98639,,200+,Active,100,2026-05-07T20:59:03.775955
Atlantic Tourism Services,Tourism,2529 Barrington St,Halifax,Nova Scotia,B4J 6G9,902-340-9676,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271655,Canada,Nova Scotia,Halifax,41867,,11-50,Active,100,2026-05-07T20:59:03.775966
Nova Retail Group,Retail,179 Argyle St,Halifax,Nova Scotia,B3J 6I2,902-634-8629,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271662,Canada,Nova Scotia,Halifax,61875,,11-50,Active,100,2026-05-07T20:59:03.775974
Maritime Tourism Group,Tourism,1188 Blowers St,Halifax,Nova Scotia,B4J 1V4,902-755-2613,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271670,Canada,Nova Scotia,Halifax,34420,,51-200,Active,100,2026-05-07T20:59:03.775985
Maritime Healthcare Inc,Healthcare,1259 Barrington St,Halifax,Nova Scotia,B4J 2K7,902-426-8457,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271678,Canada,Nova Scotia,Halifax,22050,,11-50,Active,85,2026-05-07T20:59:03.775995
Nova Professional Services Services,Professional Services,1553 Barrington St,Halifax,Nova Scotia,B4J 8F8,902-346-4256,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271685,Canada,Nova Scotia,Halifax,97232,,11-50,Active,85,2026-05-07T20:59:03.776003
Halifax Education Services,Education,2413 Argyle St,Halifax,Nova Scotia,B4J 9V7,902-515-5047,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271693,Canada,Nova Scotia,Halifax,24002,,1-10,Active,85,2026-05-07T20:59:03.776043
Nova Professional Services Inc,Professional Services,576 Barrington St,Halifax,Nova Scotia,B3J 5K8,902-229-9659,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271704,Canada,Nova Scotia,Halifax,90564,,11-50,Active,85,2026-05-07T20:59:03.776050
Atlantic Fishing Ltd,Fishing,1235 Barrington St,Halifax,Nova Scotia,B4J 1E5,902-922-3430,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271715,Canada,Nova Scotia,Halifax,96063,,1-10,Active,85,2026-05-07T20:59:03.776056
Scotia Construction Corp,Construction,944 Spring Garden St,Halifax,Nova Scotia,B3J 9D9,902-656-5071,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271725,Canada,Nova Scotia,Halifax,30935,,11-50,Active,85,2026-05-07T20:59:03.776067
Nova Shipbuilding Inc,Shipbuilding,2618 Barrington St,Halifax,Nova Scotia,B4J 4F9,902-492-7121,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271732,Canada,Nova Scotia,Halifax,87639,,11-50,Active,85,2026-05-07T20:59:03.776073
Scotia Technology Services,Technology,576 Water St,Halifax,Nova Scotia,B3J 5D4,902-326-9240,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271741,Canada,Nova Scotia,Halifax,16052,,200+,Active,85,2026-05-07T20:59:03.776080
Nova Retail Enterprises,Retail,2411 Argyle St,Halifax,Nova Scotia,B3J 1E1,902-918-2359,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271751,Canada,Nova Scotia,Halifax,58288,,1-10,Active,100,2026-05-07T20:59:03.776087
Scotia Education Corp,Education,1448 Spring Garden St,Halifax,Nova Scotia,B4J 3N2,902-286-8836,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271764,Canada,Nova Scotia,Halifax,92644,,1-10,Active,85,2026-05-07T20:59:03.776098
Maritime Tourism Inc,Tourism,1761 Blowers St,Halifax,Nova Scotia,B4J 2W2,902-257-1718,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271773,Canada,Nova Scotia,Halifax,78638,,200+,Active,100,2026-05-07T20:59:03.776105
Scotia Fishing Group,Fishing,1473 Duke St,Halifax,Nova Scotia,B4J 9F5,902-651-8162,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271781,Canada,Nova Scotia,Halifax,49503,,11-50,Active,85,2026-05-07T20:59:03.776111
Atlantic Healthcare Corp,Healthcare,2153 Argyle St,Halifax,Nova Scotia,B3J 9D5,902-709-7807,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271788,Canada,Nova Scotia,Halifax,84007,,200+,Active,85,2026-05-07T20:59:03.776121
Nova Tourism Enterprises,Tourism,2582 Blowers St,Halifax,Nova Scotia,B3J 9U8,902-808-3657,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271795,Canada,Nova Scotia,Halifax,67344,,51-200,Active,100,2026-05-07T20:59:03.776127
Maritime Construction Ltd,Construction,1994 Spring Garden St,Halifax,Nova Scotia,B3J 4Q9,902-616-3299,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271807,Canada,Nova Scotia,Halifax,96949,,200+,Active,85,2026-05-07T20:59:03.776134
Nova Technology Group,Technology,2600 Water St,Halifax,Nova Scotia,B3J 7E2,902-426-5855,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271814,Canada,Nova Scotia,Halifax,48970,,200+,Active,85,2026-05-07T20:59:03.776144
Scotia Tourism Inc,Tourism,1486 Argyle St,Halifax,Nova Scotia,B4J 7M2,902-636-2969,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271821,Canada,Nova Scotia,Halifax,15380,,200+,Active,100,2026-05-07T20:59:03.776155
Halifax Technology Group,Technology,1271 Blowers St,Halifax,Nova Scotia,B3J 6H1,902-981-2944,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271828,Canada,Nova Scotia,Halifax,62853,,11-50,Active,85,2026-05-07T20:59:03.776167
Halifax Education Enterprises,Education,1971 Duke St,Halifax,Nova Scotia,B3J 8C2,902-576-9667,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271834,Canada,Nova Scotia,Halifax,75585,,200+,Active,85,2026-05-07T20:59:03.776175
Maritime Construction Group,Construction,2738 Barrington St,Halifax,Nova Scotia,B3J 2D1,902-737-8336,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271841,Canada,Nova Scotia,Halifax,64672,,11-50,Active,85,2026-05-07T20:59:03.776188
Maritime Tourism Ltd,Tourism,1401 Barrington St,Halifax,Nova Scotia,B4J 4S1,902-535-1585,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271848,Canada,Nova Scotia,Halifax,37172,,11-50,Active,100,2026-05-07T20:59:03.776195
Nova Professional Services Group,Professional Services,1185 Barrington St,Halifax,Nova Scotia,B4J 1H9,902-977-6941,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271855,Canada,Nova Scotia,Halifax,35834,,1-10,Active,85,2026-05-07T20:59:03.776202
Scotia Construction Ltd,Construction,2584 Duke St,Halifax,Nova Scotia,B3J 2R4,902-290-5443,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271863,Canada,Nova Scotia,Halifax,62549,,51-200,Active,85,2026-05-07T20:59:03.776209
Nova Healthcare Corp,Healthcare,2363 Barrington St,Halifax,Nova Scotia,B4J 7O1,902-227-5293,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271874,Canada,Nova Scotia,Halifax,58426,,200+,Active,85,2026-05-07T20:59:03.776262
Maritime Healthcare Ltd,Healthcare,904 Water St,Halifax,Nova Scotia,B3J 7B7,902-578-8329,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271884,Canada,Nova Scotia,Halifax,43450,,200+,Active,85,2026-05-07T20:59:03.776279
Nova Retail Inc,Retail,642 Blowers St,Halifax,Nova Scotia,B4J 7Y1,902-693-3882,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271891,Canada,Nova Scotia,Halifax,75701,,1-10,Active,100,2026-05-07T20:59:03.776294
Atlantic Education Services,Education,262 Argyle St,Halifax,Nova Scotia,B3J 4I4,902-875-7780,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271898,Canada,Nova Scotia,Halifax,49642,,11-50,Active,85,2026-05-07T20:59:03.776300
Scotia Construction Corp,Construction,1396 Spring Garden St,Halifax,Nova Scotia,B3J 5K4,902-328-4836,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271906,Canada,Nova Scotia,Halifax,15163,,1-10,Active,85,2026-05-07T20:59:03.776307
Maritime Education Enterprises,Education,2277 Spring Garden St,Halifax,Nova Scotia,B4J 6Q1,902-693-6283,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271913,Canada,Nova Scotia,Halifax,50154,,11-50,Active,85,2026-05-07T20:59:03.776314
Nova Tourism Services,Tourism,2740 Argyle St,Halifax,Nova Scotia,B3J 2K8,902-967-7852,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271921,Canada,Nova Scotia,Halifax,66349,,1-10,Active,100,2026-05-07T20:59:03.776320
Scotia Fishing Group,Fishing,2255 Water St,Halifax,Nova Scotia,B3J 2I4,902-376-1991,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271929,Canada,Nova Scotia,Halifax,34461,,11-50,Active,85,2026-05-07T20:59:03.776326
Scotia Technology Group,Technology,551 Duke St,Halifax,Nova Scotia,B3J 7C7,902-548-4880,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271936,Canada,Nova Scotia,Halifax,23559,,11-50,Active,85,2026-05-07T20:59:03.776332
Atlantic Healthcare Group,Healthcare,2983 Argyle St,Halifax,Nova Scotia,B4J 6P9,902-256-6868,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271943,Canada,Nova Scotia,Halifax,17676,,1-10,Active,85,2026-05-07T20:59:03.776339
Maritime Healthcare Group,Healthcare,2061 Duke St,Halifax,Nova Scotia,B3J 6T1,902-705-1868,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271949,Canada,Nova Scotia,Halifax,60570,,1-10,Active,85,2026-05-07T20:59:03.776350
Halifax Tourism Enterprises,Tourism,2557 Argyle St,Halifax,Nova Scotia,B4J 4Q3,902-427-5303,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271960,Canada,Nova Scotia,Halifax,82150,,51-200,Active,100,2026-05-07T20:59:03.776356
Atlantic Technology Inc,Technology,597 Duke St,Halifax,Nova Scotia,B4J 4K5,902-813-9990,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271967,Canada,Nova Scotia,Halifax,39162,,11-50,Active,85,2026-05-07T20:59:03.776366
Scotia Technology Inc,Technology,1838 Spring Garden St,Halifax,Nova Scotia,B4J 7I9,902-431-3920,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271973,Canada,Nova Scotia,Halifax,82049,,1-10,Active,85,2026-05-07T20:59:03.776376
Halifax Technology Enterprises,Technology,1019 Spring Garden St,Halifax,Nova Scotia,B3J 9X5,902-338-8953,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.271981,Canada,Nova Scotia,Halifax,21420,,200+,Active,85,2026-05-07T20:59:03.776386
Nova Professional Services Services,Professional Services,8 Barrington St,Halifax,Nova Scotia,B4J 4V7,902-597-5044,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.272077,Canada,Nova Scotia,Halifax,14155,,11-50,Active,85,2026-05-07T20:59:03.776394
Maritime Education Ltd,Education,1564 Spring Garden St,Halifax,Nova Scotia,B4J 8F3,902-627-6405,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.272089,Canada,Nova Scotia,Halifax,65830,,51-200,Active,85,2026-05-07T20:59:03.776427
Halifax Healthcare Services,Healthcare,399 Barrington St,Halifax,Nova Scotia,B4J 2V7,902-809-9415,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.272098,Canada,Nova Scotia,Halifax,43245,,11-50,Active,85,2026-05-07T20:59:03.776443
Halifax Technology Services,Technology,1903 Argyle St,Halifax,Nova Scotia,B3J 9F6,902-694-1866,Canada,Nova Scotia Registry of Joint Stock Companies,2026-05-07T20:56:56.272109,Canada,Nova Scotia,Halifax,89288,,1-10,Active,85,2026-05-07T20:59:03.776450
