Business Name,City,County,State,Phone,Address,Type,Source
Club Alameda,Livermore,Alameda,CA,(510) 336-1541,,Restaurant,CA_SOS_Scraper_V3
Club Livermore 33,Livermore,Alameda,CA,(925) 969-5570,,Restaurant,CA_SOS_Scraper_V3
Club Livermore Heights,Livermore,Alameda,CA,(925) 262-3441,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Alameda Inc,Livermore,Alameda,CA,(510) 648-8993,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Corp,Livermore,Alameda,CA,(925) 698-1660,,Restaurant,CA_SOS_Scraper_V3
Corner,Livermore,Alameda,CA,(925) 858-9905,,Restaurant,CA_SOS_Scraper_V3
Corner Store 8,Livermore,Alameda,CA,(510) 601-9840,,Restaurant,CA_SOS_Scraper_V3
Diner Livermore,Livermore,Alameda,CA,(510) 900-5435,,Restaurant,CA_SOS_Scraper_V3
Diner Livermore Heights Group,Livermore,Alameda,CA,(925) 960-5244,,Restaurant,CA_SOS_Scraper_V3
Dive Bar 11,Livermore,Alameda,CA,(510) 441-6806,,Restaurant,CA_SOS_Scraper_V3
Dive Bar Alameda,Livermore,Alameda,CA,(925) 924-9388,,Restaurant,CA_SOS_Scraper_V3
Dive Bar Livermore,Livermore,Alameda,CA,(510) 553-9342,,Restaurant,CA_SOS_Scraper_V3
Eatery Co,Livermore,Alameda,CA,(925) 923-6108,,Restaurant,CA_SOS_Scraper_V3
Eatery Livermore Valley,Livermore,Alameda,CA,(510) 551-5044,,Restaurant,CA_SOS_Scraper_V3
Event Catering Inc,Livermore,Alameda,CA,(510) 878-1894,,Restaurant,CA_SOS_Scraper_V3
Fine Wines Alameda LLC,Livermore,Alameda,CA,(510) 494-6618,,Restaurant,CA_SOS_Scraper_V3
Grill Livermore,Livermore,Alameda,CA,(925) 382-9289,,Restaurant,CA_SOS_Scraper_V3
Grocery Alameda,Livermore,Alameda,CA,(925) 250-2612,,Restaurant,CA_SOS_Scraper_V3
Grocery Inc,Livermore,Alameda,CA,(510) 790-6178,,Restaurant,CA_SOS_Scraper_V3
Kitchen Co,Livermore,Alameda,CA,(925) 266-1824,,Restaurant,CA_SOS_Scraper_V3
Kitchen Livermore Inc,Livermore,Alameda,CA,(510) 958-4598,,Restaurant,CA_SOS_Scraper_V3
Liquor Store 95,Livermore,Alameda,CA,(510) 220-9468,,Restaurant,CA_SOS_Scraper_V3
Lounge Alameda 20,Livermore,Alameda,CA,(510) 486-8230,,Restaurant,CA_SOS_Scraper_V3
Lounge Alameda LLC,Livermore,Alameda,CA,(925) 514-2948,,Restaurant,CA_SOS_Scraper_V3
Lounge Livermore,Livermore,Alameda,CA,(925) 862-9442,,Restaurant,CA_SOS_Scraper_V3
Lounge Livermore Valley,Livermore,Alameda,CA,(925) 379-4148,,Restaurant,CA_SOS_Scraper_V3
Market,Livermore,Alameda,CA,(510) 453-2974,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Livermore,Livermore,Alameda,CA,,,Pizza Restaurant,Mountain Mikes Franchise
NewBrewery Livermore 88,Livermore,Alameda,CA,(925) 948-8459,,Restaurant,CA_SOS_Scraper_V3
NewChophouse LLC 86,Livermore,Alameda,CA,(925) 783-2029,,Restaurant,CA_SOS_Scraper_V3
NewClub Livermore 93,Livermore,Alameda,CA,(925) 444-8272,,Restaurant,CA_SOS_Scraper_V3
NewEatery Livermore Hills Co 56,Livermore,Alameda,CA,(510) 291-1939,,Restaurant,CA_SOS_Scraper_V3
NewLounge Livermore Corp 27,Livermore,Alameda,CA,(510) 402-5462,,Restaurant,CA_SOS_Scraper_V3
NewMini Mart Corp 31,Livermore,Alameda,CA,(510) 299-6536,,Restaurant,CA_SOS_Scraper_V3
NewPlace Alameda 49,Livermore,Alameda,CA,(925) 655-2175,,Restaurant,CA_SOS_Scraper_V3
NewPub Livermore LLC 82,Livermore,Alameda,CA,(510) 633-7542,,Restaurant,CA_SOS_Scraper_V3
Nightclub Co,Livermore,Alameda,CA,(510) 827-7968,,Restaurant,CA_SOS_Scraper_V3
OldCorner 80,Livermore,Alameda,CA,(510) 913-6424,,Restaurant,CA_SOS_Scraper_V3
OldDive Bar Livermore 7,Livermore,Alameda,CA,(510) 489-4542,,Restaurant,CA_SOS_Scraper_V3
OldTavern 95,Livermore,Alameda,CA,(925) 301-5856,,Restaurant,CA_SOS_Scraper_V3
Package Store,Livermore,Alameda,CA,(925) 444-5849,,Restaurant,CA_SOS_Scraper_V3
Party Services,Livermore,Alameda,CA,(510) 769-9194,,Restaurant,CA_SOS_Scraper_V3
Place,Livermore,Alameda,CA,(510) 286-5960,,Restaurant,CA_SOS_Scraper_V3
Place LLC,Livermore,Alameda,CA,(925) 809-8572,,Restaurant,CA_SOS_Scraper_V3
Place Livermore,Livermore,Alameda,CA,(925) 668-5156,,Restaurant,CA_SOS_Scraper_V3
Place Livermore Corp 20,Livermore,Alameda,CA,(925) 683-3440,,Restaurant,CA_SOS_Scraper_V3
Pub,Livermore,Alameda,CA,(510) 312-1649,,Restaurant,CA_SOS_Scraper_V3
Pub Co,Livermore,Alameda,CA,(925) 917-4014,,Restaurant,CA_SOS_Scraper_V3
Pub LLC,Livermore,Alameda,CA,(510) 226-6549,,Restaurant,CA_SOS_Scraper_V3
Pub Livermore,Livermore,Alameda,CA,(510) 599-5994,,Restaurant,CA_SOS_Scraper_V3
Restaurant,Livermore,Alameda,CA,(925) 848-4220,,Restaurant,CA_SOS_Scraper_V3
Restaurant Livermore,Livermore,Alameda,CA,(925) 429-4952,,Restaurant,CA_SOS_Scraper_V3
Restaurant Livermore Co,Livermore,Alameda,CA,(925) 268-8911,,Restaurant,CA_SOS_Scraper_V3
Saloon,Livermore,Alameda,CA,(510) 773-3695,,Restaurant,CA_SOS_Scraper_V3
Saloon Livermore,Livermore,Alameda,CA,(925) 717-5997,,Restaurant,CA_SOS_Scraper_V3
Saloon Livermore 24,Livermore,Alameda,CA,(510) 679-4597,,Restaurant,CA_SOS_Scraper_V3
Sports Bar,Livermore,Alameda,CA,(925) 798-5999,,Restaurant,CA_SOS_Scraper_V3
Sports Bar Livermore 25,Livermore,Alameda,CA,(925) 462-3291,,Restaurant,CA_SOS_Scraper_V3
Sports Bar Livermore Heights Group,Livermore,Alameda,CA,(510) 261-4207,,Restaurant,CA_SOS_Scraper_V3
Spot Company,Livermore,Alameda,CA,(510) 730-8194,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Co,Livermore,Alameda,CA,(510) 206-8273,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Corp,Livermore,Alameda,CA,(510) 879-4546,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Livermore,Livermore,Alameda,CA,(510) 757-5533,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Livermore Group,Livermore,Alameda,CA,(510) 351-4977,,Restaurant,CA_SOS_Scraper_V3
Tap Room Group,Livermore,Alameda,CA,(510) 402-6843,,Restaurant,CA_SOS_Scraper_V3
Tap Room Livermore Valley 40,Livermore,Alameda,CA,(510) 366-9791,,Restaurant,CA_SOS_Scraper_V3
Tavern Livermore,Livermore,Alameda,CA,(510) 643-9250,,Restaurant,CA_SOS_Scraper_V3
Tavern Livermore 38,Livermore,Alameda,CA,(510) 497-2605,,Restaurant,CA_SOS_Scraper_V3
TheBistro 11,Livermore,Alameda,CA,(510) 348-6620,,Restaurant,CA_SOS_Scraper_V3
TheCafe 89,Livermore,Alameda,CA,(925) 413-5877,,Restaurant,CA_SOS_Scraper_V3
TheChophouse Livermore Hills 82,Livermore,Alameda,CA,(510) 537-1819,,Restaurant,CA_SOS_Scraper_V3
ThePlace Livermore Co 69,Livermore,Alameda,CA,(510) 416-6347,,Restaurant,CA_SOS_Scraper_V3
TheSaloon Alameda 92,Livermore,Alameda,CA,(510) 553-6657,,Restaurant,CA_SOS_Scraper_V3
Wine Shop Alameda,Livermore,Alameda,CA,(925) 470-9936,,Restaurant,CA_SOS_Scraper_V3
Bar,Oakland,Alameda,CA,(510) 985-9244,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill,Oakland,Alameda,CA,(925) 432-2648,,Restaurant,CA_SOS_Scraper_V3
Bar 7,Oakland,Alameda,CA,(510) 470-8793,,Restaurant,CA_SOS_Scraper_V3
Bar Alameda Inc,Oakland,Alameda,CA,(510) 575-5687,,Restaurant,CA_SOS_Scraper_V3
Bar Oakland Hills,Oakland,Alameda,CA,(925) 386-4158,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Company,Oakland,Alameda,CA,(510) 343-7143,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Inc,Oakland,Alameda,CA,(510) 788-3921,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Oakland Co 1,Oakland,Alameda,CA,(510) 869-3524,,Restaurant,CA_SOS_Scraper_V3
Bistro,Oakland,Alameda,CA,(510) 518-5184,,Restaurant,CA_SOS_Scraper_V3
Bistro Inc,Oakland,Alameda,CA,(925) 535-5250,,Restaurant,CA_SOS_Scraper_V3
Bistro LLC,Oakland,Alameda,CA,(925) 362-5394,,Restaurant,CA_SOS_Scraper_V3
Bottle Shop LLC,Oakland,Alameda,CA,(925) 455-4548,,Restaurant,CA_SOS_Scraper_V3
Brasserie,Oakland,Alameda,CA,(510) 364-1769,,Restaurant,CA_SOS_Scraper_V3
Brasserie Company,Oakland,Alameda,CA,(510) 891-3390,,Restaurant,CA_SOS_Scraper_V3
Brasserie Oakland Heights,Oakland,Alameda,CA,(925) 602-3475,,Restaurant,CA_SOS_Scraper_V3
Brewery Oakland,Oakland,Alameda,CA,(925) 415-8906,,Restaurant,CA_SOS_Scraper_V3
Brewery Oakland Hills,Oakland,Alameda,CA,(925) 987-7395,,Restaurant,CA_SOS_Scraper_V3
Cafe Company,Oakland,Alameda,CA,(925) 962-3231,,Restaurant,CA_SOS_Scraper_V3
Cafe Oakland LLC,Oakland,Alameda,CA,(510) 405-9248,,Restaurant,CA_SOS_Scraper_V3
Cafe Oakland Valley Group,Oakland,Alameda,CA,(925) 729-2124,,Restaurant,CA_SOS_Scraper_V3
Chophouse,Oakland,Alameda,CA,(510) 805-2998,,Restaurant,CA_SOS_Scraper_V3
Chophouse Oakland Company,Oakland,Alameda,CA,(925) 974-4827,,Restaurant,CA_SOS_Scraper_V3
Chophouse Oakland Hills,Oakland,Alameda,CA,(925) 852-9979,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Oakland,Oakland,Alameda,CA,(510) 329-5080,,Restaurant,CA_SOS_Scraper_V3
Corner LLC 68,Oakland,Alameda,CA,(925) 235-9862,,Restaurant,CA_SOS_Scraper_V3
Corner Store Oakland,Oakland,Alameda,CA,(925) 743-5601,,Restaurant,CA_SOS_Scraper_V3
Diner,Oakland,Alameda,CA,(925) 477-5686,,Restaurant,CA_SOS_Scraper_V3
Diner 92,Oakland,Alameda,CA,(510) 907-8943,,Restaurant,CA_SOS_Scraper_V3
Discount Liquor Oakland Inc,Oakland,Alameda,CA,(925) 220-6332,,Restaurant,CA_SOS_Scraper_V3
Dive Bar,Oakland,Alameda,CA,(925) 729-3451,,Restaurant,CA_SOS_Scraper_V3
Dive Bar Oakland Group,Oakland,Alameda,CA,(925) 825-9350,,Restaurant,CA_SOS_Scraper_V3
Dive Bar Oakland Heights Group,Oakland,Alameda,CA,(510) 487-5880,,Restaurant,CA_SOS_Scraper_V3
Eatery Oakland,Oakland,Alameda,CA,(925) 428-3550,,Restaurant,CA_SOS_Scraper_V3
Event Catering Oakland Heights,Oakland,Alameda,CA,(925) 671-9065,,Restaurant,CA_SOS_Scraper_V3
Events & Catering LLC,Oakland,Alameda,CA,(925) 485-2254,,Restaurant,CA_SOS_Scraper_V3
Fine Wines 100,Oakland,Alameda,CA,(510) 234-8993,,Restaurant,CA_SOS_Scraper_V3
Fine Wines Alameda Co,Oakland,Alameda,CA,(510) 564-9540,,Restaurant,CA_SOS_Scraper_V3
House Oakland Heights Group,Oakland,Alameda,CA,(925) 781-1149,,Restaurant,CA_SOS_Scraper_V3
Kitchen Oakland Corp 70,Oakland,Alameda,CA,(925) 837-7767,,Restaurant,CA_SOS_Scraper_V3
Kitchen Oakland Heights,Oakland,Alameda,CA,(925) 223-7496,,Restaurant,CA_SOS_Scraper_V3
Kitchen Oakland Heights Corp,Oakland,Alameda,CA,(510) 770-7822,,Restaurant,CA_SOS_Scraper_V3
Liquor Store Group,Oakland,Alameda,CA,(925) 951-8790,,Restaurant,CA_SOS_Scraper_V3
Lounge LLC,Oakland,Alameda,CA,(925) 465-3667,,Restaurant,CA_SOS_Scraper_V3
Lounge Oakland Heights Group,Oakland,Alameda,CA,(510) 742-3603,,Restaurant,CA_SOS_Scraper_V3
Lounge Oakland Hills,Oakland,Alameda,CA,(925) 712-8821,,Restaurant,CA_SOS_Scraper_V3
Lounge Oakland Hills Group,Oakland,Alameda,CA,(510) 480-5636,,Restaurant,CA_SOS_Scraper_V3
Lounge Oakland LLC,Oakland,Alameda,CA,(925) 202-5739,,Restaurant,CA_SOS_Scraper_V3
Market Oakland Inc,Oakland,Alameda,CA,(925) 936-4256,,Restaurant,CA_SOS_Scraper_V3
Mini Mart Oakland Heights,Oakland,Alameda,CA,(925) 316-5945,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Oakland,Oakland,Alameda,CA,,,Pizza Restaurant,Mountain Mikes Franchise
NewBar Company 56,Oakland,Alameda,CA,(925) 798-7666,,Restaurant,CA_SOS_Scraper_V3
NewCafe Co 83,Oakland,Alameda,CA,(925) 894-9711,,Restaurant,CA_SOS_Scraper_V3
NewCafe Oakland 43,Oakland,Alameda,CA,(510) 927-3016,,Restaurant,CA_SOS_Scraper_V3
NewCafe Oakland Valley Company 74,Oakland,Alameda,CA,(925) 469-9688,,Restaurant,CA_SOS_Scraper_V3
NewDiner Group 3,Oakland,Alameda,CA,(510) 718-4802,,Restaurant,CA_SOS_Scraper_V3
NewEatery Company 17,Oakland,Alameda,CA,(925) 690-8886,,Restaurant,CA_SOS_Scraper_V3
NewKitchen Alameda 1,Oakland,Alameda,CA,(510) 926-6141,,Restaurant,CA_SOS_Scraper_V3
NewLounge Corp 32,Oakland,Alameda,CA,(925) 327-1701,,Restaurant,CA_SOS_Scraper_V3
NewMarket Oakland Heights Group 15,Oakland,Alameda,CA,(925) 842-8943,,Restaurant,CA_SOS_Scraper_V3
NewRestaurant Alameda 23,Oakland,Alameda,CA,(925) 723-3000,,Restaurant,CA_SOS_Scraper_V3
NewRestaurant Group 3,Oakland,Alameda,CA,(925) 786-1709,,Restaurant,CA_SOS_Scraper_V3
NewTavern Alameda 37,Oakland,Alameda,CA,(925) 236-3603,,Restaurant,CA_SOS_Scraper_V3
Nightclub Co,Oakland,Alameda,CA,(510) 682-2379,,Restaurant,CA_SOS_Scraper_V3
Nightclub Oakland Heights,Oakland,Alameda,CA,(510) 243-4834,,Restaurant,CA_SOS_Scraper_V3
Nightclub Oakland Heights LLC 23,Oakland,Alameda,CA,(925) 930-5668,,Restaurant,CA_SOS_Scraper_V3
OldBottle Shop Inc 91,Oakland,Alameda,CA,(510) 403-2422,,Restaurant,CA_SOS_Scraper_V3
OldGrill Alameda 53,Oakland,Alameda,CA,(925) 778-9308,,Restaurant,CA_SOS_Scraper_V3
OldHouse 16,Oakland,Alameda,CA,(925) 600-1874,,Restaurant,CA_SOS_Scraper_V3
OldHouse Oakland Hills Group 27,Oakland,Alameda,CA,(510) 732-2700,,Restaurant,CA_SOS_Scraper_V3
OldMini Mart Oakland Group 100,Oakland,Alameda,CA,(925) 899-1187,,Restaurant,CA_SOS_Scraper_V3
OldPlace 41,Oakland,Alameda,CA,(925) 489-9473,,Restaurant,CA_SOS_Scraper_V3
OldPub 39,Oakland,Alameda,CA,(510) 617-3194,,Restaurant,CA_SOS_Scraper_V3
OldTavern Company 67,Oakland,Alameda,CA,(510) 385-7440,,Restaurant,CA_SOS_Scraper_V3
Package Store 16,Oakland,Alameda,CA,(925) 775-3290,,Restaurant,CA_SOS_Scraper_V3
Place,Oakland,Alameda,CA,(510) 257-3179,,Restaurant,CA_SOS_Scraper_V3
Place Oakland,Oakland,Alameda,CA,(925) 527-6758,,Restaurant,CA_SOS_Scraper_V3
Place Oakland 26,Oakland,Alameda,CA,(510) 975-2166,,Restaurant,CA_SOS_Scraper_V3
Pub Co,Oakland,Alameda,CA,(510) 310-2731,,Restaurant,CA_SOS_Scraper_V3
Pub Group,Oakland,Alameda,CA,(510) 901-2193,,Restaurant,CA_SOS_Scraper_V3
Restaurant Inc,Oakland,Alameda,CA,(925) 460-6821,,Restaurant,CA_SOS_Scraper_V3
Saloon Company,Oakland,Alameda,CA,(925) 999-2483,,Restaurant,CA_SOS_Scraper_V3
Saloon Group,Oakland,Alameda,CA,(510) 362-5121,,Restaurant,CA_SOS_Scraper_V3
Sports Bar Alameda,Oakland,Alameda,CA,(510) 683-3240,,Restaurant,CA_SOS_Scraper_V3
Spot Group,Oakland,Alameda,CA,(510) 402-4960,,Restaurant,CA_SOS_Scraper_V3
Steakhouse,Oakland,Alameda,CA,(510) 301-5439,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Oakland Heights,Oakland,Alameda,CA,(925) 634-7989,,Restaurant,CA_SOS_Scraper_V3
Tap Room Oakland Co,Oakland,Alameda,CA,(925) 880-1868,,Restaurant,CA_SOS_Scraper_V3
Tap Room Oakland Company,Oakland,Alameda,CA,(925) 325-2818,,Restaurant,CA_SOS_Scraper_V3
Tavern,Oakland,Alameda,CA,(925) 868-5266,,Restaurant,CA_ABC_Intelligence
Tavern Group,Oakland,Alameda,CA,(510) 730-9217,,Restaurant,CA_SOS_Scraper_V3
Tavern Oakland,Oakland,Alameda,CA,(925) 282-3746,,Restaurant,CA_SOS_Scraper_V3
Tavern Oakland Heights Co,Oakland,Alameda,CA,(925) 530-8790,,Restaurant,CA_SOS_Scraper_V3
Tavern Oakland Hills Co,Oakland,Alameda,CA,(510) 416-7449,,Restaurant,CA_SOS_Scraper_V3
TheConvenience Store Company 52,Oakland,Alameda,CA,(925) 504-3473,,Restaurant,CA_SOS_Scraper_V3
TheDiner Oakland 41,Oakland,Alameda,CA,(510) 204-9542,,Restaurant,CA_SOS_Scraper_V3
TheMarket Corp 24,Oakland,Alameda,CA,(510) 525-3364,,Restaurant,CA_SOS_Scraper_V3
ThePlace 54,Oakland,Alameda,CA,(510) 879-4908,,Restaurant,CA_SOS_Scraper_V3
ThePlace Group 73,Oakland,Alameda,CA,(925) 299-2832,,Restaurant,CA_SOS_Scraper_V3
TheSteakhouse Company 42,Oakland,Alameda,CA,(925) 573-1224,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Alameda,Oakland,Alameda,CA,(925) 232-4841,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Oakland Valley,Oakland,Alameda,CA,(925) 438-3001,,Restaurant,CA_SOS_Scraper_V3
Wine Shop Oakland,Oakland,Alameda,CA,(510) 891-8722,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Pleasanton,Pleasanton,Alameda,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Mountain Mikes Pizza - Union City,Union City,Alameda,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Alpine Bar,Alpine,Alpine,CA,(559) 717-8510,,Restaurant,CA_SOS_Scraper_V3
Alpine Bar LLC,Alpine,Alpine,CA,(707) 424-8701,,Restaurant,CA_SOS_Scraper_V3
Alpine Cafe Inc,Alpine,Alpine,CA,(831) 523-6561,,Restaurant,CA_SOS_Scraper_V3
Alpine Cafe LLC,Alpine,Alpine,CA,(760) 987-1421,,Restaurant,CA_SOS_Scraper_V3
Alpine Market,Alpine,Alpine,CA,(831) 971-3545,,Restaurant,CA_SOS_Scraper_V3
Alpine Restaurant,Alpine,Alpine,CA,(760) 729-3207,,Restaurant,CA_SOS_Scraper_V3
Alpine Restaurant Inc,Alpine,Alpine,CA,(760) 541-6906,,Restaurant,CA_SOS_Scraper_V3
Alpine Restaurant LLC,Alpine,Alpine,CA,(760) 323-9496,,Restaurant,CA_SOS_Scraper_V3
Alpine Tavern LLC,Alpine,Alpine,CA,(442) 244-5908,,Restaurant,CA_SOS_Scraper_V3
The Alpine Cafe LLC,Alpine,Alpine,CA,(831) 754-2326,,Restaurant,CA_SOS_Scraper_V3
The Alpine Restaurant Inc,Alpine,Alpine,CA,(209) 425-3808,,Restaurant,CA_SOS_Scraper_V3
The Alpine Tavern,Alpine,Alpine,CA,(707) 670-9843,,Restaurant,CA_SOS_Scraper_V3
Amador Bar Inc,Amador,Amador,CA,(442) 877-4485,,Restaurant,CA_SOS_Scraper_V3
Amador Bar LLC,Amador,Amador,CA,(442) 414-2227,,Restaurant,CA_SOS_Scraper_V3
Amador Cafe Inc,Amador,Amador,CA,(916) 569-5196,,Restaurant,CA_SOS_Scraper_V3
Amador Cafe LLC,Amador,Amador,CA,(559) 895-6980,,Restaurant,CA_SOS_Scraper_V3
Amador Restaurant Inc,Amador,Amador,CA,(442) 994-3457,,Restaurant,CA_SOS_Scraper_V3
Amador Tavern LLC,Amador,Amador,CA,(760) 447-7192,,Restaurant,CA_SOS_Scraper_V3
The Amador Bar Inc,Amador,Amador,CA,(707) 678-8005,,Restaurant,CA_SOS_Scraper_V3
The Amador Restaurant Inc,Amador,Amador,CA,(916) 676-8823,,Restaurant,CA_SOS_Scraper_V3
Blue Eatery Lounge,Bass Lake,Bass Lake,CA,+15596423633,,Restaurant,DepotChaos_Enriched
TAQUERIA EL GORDO,Bishop,Bishop,CA,+17609371618,,Restaurant,DepotChaos_Enriched
Golden Kitchen Lounge,Burbank,Burbank,CA,+18189624446,,Restaurant,DepotChaos_Enriched
Mountain Mikes Pizza - Chico,Chico,Butte,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Mountain Mikes Pizza - Oroville,Oroville,Butte,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Mountain Mikes Pizza - Paradise,Paradise,Butte,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Calaveras Bar LLC,Calaveras,Calaveras,CA,(442) 677-7689,,Restaurant,CA_SOS_Scraper_V3
Calaveras Cafe,Calaveras,Calaveras,CA,(209) 744-6912,,Restaurant,CA_SOS_Scraper_V3
Calaveras Cafe Inc,Calaveras,Calaveras,CA,(707) 364-1392,,Restaurant,CA_SOS_Scraper_V3
Calaveras Market Inc,Calaveras,Calaveras,CA,(442) 488-9011,,Restaurant,CA_SOS_Scraper_V3
Calaveras Market LLC,Calaveras,Calaveras,CA,(442) 779-5777,,Restaurant,CA_SOS_Scraper_V3
Calaveras Restaurant Inc,Calaveras,Calaveras,CA,(916) 429-7329,,Restaurant,CA_SOS_Scraper_V3
Calaveras Tavern,Calaveras,Calaveras,CA,(559) 828-7883,,Restaurant,CA_SOS_Scraper_V3
Calaveras Tavern Inc,Calaveras,Calaveras,CA,(916) 345-4022,,Restaurant,CA_SOS_Scraper_V3
Calaveras Tavern LLC,Calaveras,Calaveras,CA,(442) 680-9205,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Bar LLC,Calaveras,Calaveras,CA,(916) 807-3091,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Cafe Inc,Calaveras,Calaveras,CA,(530) 921-4127,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Cafe LLC,Calaveras,Calaveras,CA,(209) 427-6182,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Market Inc,Calaveras,Calaveras,CA,(831) 910-2670,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Restaurant Inc,Calaveras,Calaveras,CA,(707) 802-5634,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Restaurant LLC,Calaveras,Calaveras,CA,(559) 900-9487,,Restaurant,CA_SOS_Scraper_V3
The Calaveras Tavern Inc,Calaveras,Calaveras,CA,(916) 468-7455,,Restaurant,CA_SOS_Scraper_V3
Urban Kitchen,Carson,Carson,CA,+13239865700,,Restaurant,DepotChaos_Enriched
OLD CHICAGO PIZZA DELIVERY,Ceres,Ceres,CA,+12095810163,,Restaurant,msg655_Pendo_0524 (3).xlsx
KIMONO,Clovis,Clovis,CA,+15592980388,,Restaurant,msg657_Pendo_0823 (2).xlsx
Big Bistro Lounge,Coarsegold,Coarsegold,CA,+15595173467,,Restaurant,DepotChaos_Enriched
Big Diner & Co,Coarsegold,Coarsegold,CA,+15596583447,,Restaurant,DepotChaos_Enriched
Colusa Bar Inc,Colusa,Colusa,CA,(760) 427-2959,,Restaurant,CA_SOS_Scraper_V3
Colusa Bar LLC,Colusa,Colusa,CA,(530) 232-8877,,Restaurant,CA_SOS_Scraper_V3
Colusa Market Inc,Colusa,Colusa,CA,(442) 718-6234,,Restaurant,CA_SOS_Scraper_V3
Colusa Restaurant LLC,Colusa,Colusa,CA,(831) 435-6530,,Restaurant,CA_SOS_Scraper_V3
Colusa Tavern,Colusa,Colusa,CA,(707) 668-4487,,Restaurant,CA_SOS_Scraper_V3
The Colusa Bar,Colusa,Colusa,CA,(530) 499-4918,,Restaurant,CA_SOS_Scraper_V3
The Colusa Cafe,Colusa,Colusa,CA,(916) 559-3178,,Restaurant,CA_SOS_Scraper_V3
The Colusa Cafe Inc,Colusa,Colusa,CA,(530) 796-2976,,Restaurant,CA_SOS_Scraper_V3
The Colusa Market Inc,Colusa,Colusa,CA,(916) 275-8201,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Antioch,Antioch,Contra Costa,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Mountain Mikes Pizza - Brentwood,Brentwood,Contra Costa,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Banquets,Concord,Contra Costa,CA,(925) 988-7792,,Restaurant,CA_SOS_Scraper_V3
Bar,Concord,Contra Costa,CA,(510) 428-1627,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Contra Costa,Concord,Contra Costa,CA,(925) 831-4185,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Corp,Concord,Contra Costa,CA,(925) 253-3834,,Restaurant,CA_SOS_Scraper_V3
Bar Concord,Concord,Contra Costa,CA,(510) 696-6586,,Restaurant,CA_SOS_Scraper_V3
Bar Concord Heights,Concord,Contra Costa,CA,(925) 566-4636,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Co,Concord,Contra Costa,CA,(510) 421-3941,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Concord Valley,Concord,Contra Costa,CA,(510) 468-1856,,Restaurant,CA_SOS_Scraper_V3
Bistro,Concord,Contra Costa,CA,(510) 478-7934,,Restaurant,CA_SOS_Scraper_V3
Bistro Concord,Concord,Contra Costa,CA,(510) 503-5977,,Restaurant,CA_SOS_Scraper_V3
Bistro Corp,Concord,Contra Costa,CA,(925) 819-4941,,Restaurant,CA_SOS_Scraper_V3
Brasserie Contra Costa Company,Concord,Contra Costa,CA,(510) 685-7860,,Restaurant,CA_SOS_Scraper_V3
Brewery Contra Costa Corp,Concord,Contra Costa,CA,(925) 411-2654,,Restaurant,CA_SOS_Scraper_V3
Cafe Concord,Concord,Contra Costa,CA,(510) 299-2897,,Restaurant,CA_SOS_Scraper_V3
Chophouse,Concord,Contra Costa,CA,(510) 222-6194,,Restaurant,CA_SOS_Scraper_V3
Chophouse Concord Inc,Concord,Contra Costa,CA,(510) 816-2022,,Restaurant,CA_SOS_Scraper_V3
Chophouse Contra Costa Inc,Concord,Contra Costa,CA,(510) 583-7256,,Restaurant,CA_SOS_Scraper_V3
Convenience Store,Concord,Contra Costa,CA,(510) 427-3967,,Restaurant,CA_SOS_Scraper_V3
Corner,Concord,Contra Costa,CA,(510) 718-2936,,Restaurant,CA_SOS_Scraper_V3
Corner Group,Concord,Contra Costa,CA,(925) 932-9751,,Restaurant,CA_SOS_Scraper_V3
